0
RAD52
NDUFAB1
PAF1
RHBDF1
METTL13
MKS1
PPP5C
GCLM
TBC1D23
CLEC16A
HERPUD1
PITHD1
RIOK2
MPC1
EIF4B
MED29
PKN2
ZC3H15
MYO9A
ASNS
NDE1
CLASP1
EED
ZZEF1
TUBE1
REXO2
CHERP
TGDS
ARHGAP28
CRLS1
USP48
PDPR
DLD
WDR7
TXNL1
MZF1
PSMD8
P2RX6
EIF3D
PHF5A
ACO2
PCK2
NFKBIA
CHMP4B
AHCY
DNTTIP1
CEP192
TAFAZZIN
PHKB
MPG
CIAO3
ANTKMT
DNAJA3
DTWD1
MAP4K1
RPS16
SLC1A5
PRPF31
TFPT
TAF6
ZNF862
FKTN
ZNF330
BIRC2
TPD52L1
WASF1
RNF7
GGCX
S100PBP
KIAA2013
ZNHIT6
DPH5
UTP25
DNAI7
VAMP8
FKBP15
AKAP1
CDKN2C
WFDC3
NCOA5
H2BC11
PHAF1
GZF1
PCNX4
PZP
DGCR6L
HAT1
CHAC1
MBD4
COPB1
ITFG1
TTI2
NSUN5
LSM4
COX4I1
EMC8
DCAF8
CTNNBL1
ZBED3
CDK8
TPT1
CSNK1G2
IPO8
LRRCC1
ELP3
CDK7
CEPT1
YARS1
ZC3H10
EPRS1
SLC31A1
MRPL15
PREPL
FAM117B
INHBE
TMTC3
ESYT1
NAA30
LINS1
PSMB6
PIGK
HAX1
CAMKMT
CDCA7
RPL32
ZMAT2
HIGD2A
ABT1
GOLGA7
ZEB1
TAF5
CHEK1
ARID5B
DLAT
SLC7A11
CACUL1
CWF19L2
HS2ST1
TSEN2
CCDC174
DRAM2
UTP14A
AASDH
RNF111
H2BC5
CNOT11
UBR1
GPBP1L1
TMEM69
CZIB
DPY30
CCDC138
C4orf36
IFT122
GNL3
PBRM1
ANKRA2
UTP15
PDSS2
DNAAF5
NOL6
ZNF219
METTL3
BAG5
SENP8
FAM227B
USP54
LEO1
MARF1
CNPY4
CYB5D2
CDK2AP2
E4F1
SRRM2
SLC3A2
RNF187
DDIT4
CDC40
AXIN2
NDUFS5
GUSB
NUDT9
MRFAP1L2
TPT1-AS1
ETFDH
CYCS
AFF1
RALGAPA1
CNIH2
SH3BP5L
NAALADL2
CCDC184
BET1L
RIC8A
BOLA1
PLEC
EIF3K
MRFAP1L1
MRFAP1
H2AC6
H2BC4
TRAPPC5
MRPS16
PYCR1
SELENOF
ASB7
H2AC20
H2AC21
H2BC21
RBM33
H1-10
FAF1
FAAP100
TCEA1
H1-2
PRKAR1B
TUBB
SUPT5H
IARS1
TOMM7
H2AC11
H2AC7
H3C12
DDI2
TAF13
H2BC12
C1orf122
TFDP1
RPS6KL1
RPL23A
CEP290
OSTC
KIFBP
FAM229B
H2BC18
TIMM23B
TBC1D8
C4orf46
ETFRF1
DNAJC19
HCP5
CENPBD2P
PDPR2P
NEURL4
RBM33-DT
H2AC10P
LINC01359
PARG
DNAJC9-AS1
FKTN-AS1
ZNF341-AS1
MCTS1
DPH5-DT
DNAJC9-AS1
ELOA-AS1
NIFK-AS1
ZEB1-AS1
LINC01409
SNORD42B
SNORD13
PARGP1
SUMO1P1
MUC20-OT1
SOX2-OT
ENSG00000245651
SEPTIN7P14
ZBED3-AS1
RPL32P3
LINC02482
NDST1-AS1
EEF1G
COA8
PCNX4-DT
CZIB-DT
MPC1-DT
CORO7
MIR3124
TIMM23
MIR3143
CEP192-DT
GTF2IP20
ENSG00000273805
H3C8
H2BC17
H2AC12
PIGW
H2BC7
MYO19
H2BC10
H2AC17
H4C2
MCM8-AS1
GTF2IP12
