0
SEMA3F
CRLF1
UPP2
PAX6
CRAMP1
NADK
MLXIPL
FYN
SYT7
PLEKHO1
VIM
B4GALT7
GAB2
RNF19A
CYP46A1
SLC66A1
DCUN1D1
CTNNA1
VPS13D
RCN1
ARID1B
AKR7A2
KIF1B
TNK2
GPBP1
TM7SF3
SNX24
DDX20
DGKA
ERBB3
TBC1D1
PFKP
RASGRP2
PPP2R5B
HES2
CLTCL1
FSTL3
NDST1
LLGL2
CDHR2
ANO8
ACAT1
FSCN1
BCAP29
RAP1GAP
JADE1
N4BP2
TIGAR
TNRC6C
TCF7
STK17B
CDC14B
RRN3
SEPHS1
ATXN7L3
DNMT3B
PPP1R13B
SEC22C
ITPR3
SYDE2
GADD45B
ARVCF
TRMT2A
RANBP1
MED15
SNAP29
SPECC1L
YPEL1
MICALL1
PACSIN2
PYGL
PSMA7
PIGU
EMD
PARP4
FBXO31
SGK3
ARHGEF10
AKAP8
GPI
ISYNA1
USF2
CDK6
WDR91
PLEKHA8
URGCP
RHEB
PRKAG2
CLIP2
LIMK1
MEGF9
DNM1
DNMBP
PPP3CB
PITX3
ARHGAP21
MAP3K8
ZMIZ1
GIT1
RAPGEFL1
RAD51C
USP46
STIM2
SNX25
SC5D
KMT5B
RNF141
P3H3
ASIC1
BCL7A
GPN3
VDR
CILK1
PHACTR2
FBRSL1
TENT4A
HBEGF
SUB1
CRBN
KAT2B
GNB4
NKTR
CLCN2
TTL
ACVR1
SLC30A3
PCGF1
DOK1
GGCX
DNAJC16
RNF19B
RO60
UCHL5
MYCL
KCNQ4
ID3
RCOR3
CTSD
CAMSAP2
PLAGL1
VAMP8
TGIF2
MFSD1
PHF19
GALNT12
SUPT7L
MSANTD2
SOCS2
RNF170
RDH10
AKAP1
TEX14
ZMYM2
ACVR2A
GLIPR2
VPS26A
MED13L
USP45
LPGAT1
PFKFB2
MXD4
AHNAK
PHAF1
DOK4
EFNB2
SLC2A4RG
VASP
STK35
GDF5
CEP250
PRR12
AHDC1
FGFRL1
SLC35E1
PMS2P3
SDF2L1
CDHR3
CALU
PSMG2
ATP1B2
EGLN3
CDKN1C
PHF10
THEM6
GTPBP3
TULP4
ZSWIM6
SSBP4
JUND
ZBTB46
TAF4
SLC6A8
PNCK
CASZ1
GINS2
NFATC1
ACAP3
KHDRBS3
RHPN2
RRP8
IMMT
CASP9
VHL
BHLHE40
LDHA
IL6ST
PNPLA8
B4GALNT1
MICAL1
MPHOSPH6
ZNF670-ZNF695
PIGC
EPC2
LIMD2
TOR1B
KLF4
SLC2A8
GARNL3
FRS3
TCF19
CPEB2
ARRB1
NARS2
GGH
SDCBP
MAPKBP1
PARP6
PLCB2
ZNF280D
NAB1
PPP3CA
SLC39A8
CDH24
BAHD1
TLNRD1
GCSH
DEF8
SSH2
PRELID3A
GALNT1
RAB40B
MISP3
PFKL
AKT1
NOSIP
ARHGEF19
ADAMTSL4
ADAM15
CDC42BPA
EPHX1
SFXN5
POMGNT2
TRPC1
SLC10A4
SETD7
PIK3R1
GFOD1
RASGEF1C
ARMT1
INTS15
MDH2
ATXN7L1
RPL7
NFIB
UGCG
SNX30
ZEB1
PAOX
SLC43A1
MTCL2
VPS26B
NCAPD3
NR3C2
WWC2
DST
BEND6
NMT2
PLEKHH2
TMEM123
GPD1L
CDYL
KCTD15
LONRF1
XPC
SLC25A28
USP25
RMND1
MIDEAS
MTERF3
PTDSS1
TATDN2
C2CD2
TMEM268
CNOT11
PINK1
DMTN
RUNX1
CTBP1
ANKRD18CP
CALM3
BSDC1
CPAMD8
MCM3AP
VPS28
TONSL
TAL1
AK4
ATF3
CCDC138
CCNYL1
ATP1A1
CRELD1
SLC4A1AP
ZC3H12A
MEAF6
POLR2H
WDR41
CFAP97
DCBLD1
PDSS2
