0
NNAT
COL4A4
PTHLH
ESR1
GDAP1L1
IAH1
SDCBP
PDE5A
MBOAT2
CCL28
ABCA6
BLCAP
SYCE1
FAM53A
TMEM11
ANXA2
TMEM11-DT
GUSBP5
TPT1P12
FOXG1-AS1
ANKRD26P1
