0
GCLC
NFYA
CYP51A1
RBM6
REXO5
FARP2
PAF1
TRAPPC6A
PSMB1
MPND
VTA1
METTL13
CLCN6
RNF216
ERCC1
SLC25A39
NCDN
RNF10
FAS
CD44
MIPEP
IFNGR1
VRK2
ABCF2
FUT8
PNKP
PSMA4
CNTLN
SNX29
SIKE1
TTC17
USE1
PKP2
NDC1
APPBP2
MED29
HAGH
ANKS1A
GNAI3
YBX1
THUMPD1
TTC7A
IP6K2
MAST4
LRP6
AP3M2
DERL2
KLHL20
TPD52
PPP1R12B
PCM1
CIC
DDX1
SLC35C2
DELE1
ATP8B1
XPO1
SCAMP1
ACOX3
SRRT
GMCL1
EDEM2
DYNLL1
RPLP0
MLF2
CDV3
OSGEP
HNRNPC
MFSD11
DHPS
CDC7
OCEL1
MYO9B
CATSPERG
PSMD8
SLC35E4
PICK1
CENPM
HMOX1
ASCC2
GSTZ1
ACIN1
TRIP11
APEX1
CHD8
TM9SF1
RAE1
TPD52L2
SLC52A3
NOP56
PGK1
RBM3
MRPS31
KPNA3
NUTF2
DNAJA3
EHD4
CEP152
DTWD1
INTS9
NBN
DHDH
GYS1
MAP4K1
VRK3
PLD3
YJU2
BBC3
NAPA
PLA2G4C
ELL
SMG9
CFAP69
USP42
PSMA2
MRPL32
KDM4C
CREB3
GBF1
SMC3
TRIM37
TUBD1
RPS6KB1
GOSR1
B9D1
LRRC59
ABCC3
PRKAR1A
CLCN3
TRIM2
SC5D
CEP164
PSMD9
COQ5
MVK
ITFG2
CREBL2
NOP2
COPS7A
LPCAT3
COX6A1
DSE
FANCE
MRPL18
ZNF451
ASCC3
MED23
TBP
MRPL2
PRPF4B
HARS2
TENT4A
HSPA9
CERT1
SKP1
ACTR8
RPL24
NCL
RPS15
TTC31
AUP1
HTRA2
MRPL19
EHBP1
DCAF17
DNAJC16
MORN1
STXBP3
MRPS15
MYCL
PRPF3
SYF2
RSRP1
SLC35A3
MTFR1L
RPA2
ATP10B
FBXL5
CCND2
RBM18
FCF1
BBOF1
DNAL1
AREL1
COQ6
SUPT7L
ATAD2B
MXI1
CAAP1
CD274
TCP1
SERP1
SOCS2
DESI2
ZSCAN20
POLK
KLHL7
KBTBD4
MORF4L2
METTL8
MCEE
MPHOSPH10
ABCC10
OARD1
ZNF391
POLR1B
SLC25A23
ALKBH7
MED1
