0
LASP1
KDM1A
ST7
LIG3
ZFX
DLX6
MARK4
TSR3
CDKL5
CDK11A
ADAM22
CSDE1
FYN
HEBP1
ATP2C1
NCDN
AKAP11
RTEL1-TNFRSF6B
ZZZ3
RAI14
TNC
CTNNA1
WDR37
MAP4
CELF2
ADAMTS6
NEDD4L
LIMA1
KMT2C
HPF1
ATG5
TMCC3
CROCC
POLR3E
ATP2B4
TM7SF3
PKN2
ERBB3
ZMYND12
STOML1
PDK3
MAST4
LRP6
ST6GALNAC2
ADGRL1
AFF4
ADAM11
FRY
NTN4
DPP8
ANO8
SEMA3C
FRYL
PLD1
WDR62
BAZ2A
ANKRD13A
TPD52
DYNC1I2
JADE1
ITGA8
HOXA9
PCM1
SRCAP
RBL1
STK17B
ZNF510
WDR70
NFE2L1
ZNF416
SEPHS1
BAX
ERGIC2
EDEM2
KDM2B
DDX24
YPEL3
TFAP4
GNPTG
RBM27
WDR7
TXNL1
SPAG7
TMEM101
RPGRIP1
SEMA6A
RFFL
EPB41L4B
NANS
EFHC1
OCEL1
CATSPERG
NDUFB7
TRMT2A
RANBP1
ZDHHC8
MED15
TBC1D10A
TOP3B
LGALS1
PIK3IP1
MICALL1
PMM1
PPP4R3A
EMC9
ABHD12
ZMYND8
ADNP
TRIB3
CRNKL1
NOL4
TBL1X
PGK1
FGF9
MRPS31
MGRN1
TRADD
CENPT
N4BP1
FBXO31
PIEZO1
GSPT1
USP31
STX4
CSK
BMF
RAB2A
ZC2HC1A
INTS10
TLE6
PPP6R1
URI1
PLD3
PIAS4
TJP3
BBC3
MRPL4
DBP
ETHE1
POLR1F
CAV1
HOXA1
HOXA3
RBM28
GLI3
GALNTL5
PRUNE2
LHX6
PIP5K1B
RASSF4
CUEDC2
ACBD5
EBF3
ZMIZ1
FBXL20
RNF43
ENO3
DRG2
SMARCD2
SLC16A6
CHIC2
TBC1D9
CLCN3
TRIM2
FAM149A
PPFIBP1
SLC11A2
CSRNP2
TNS2
SH2B3
LTBR
SLC38A1
SPRING1
CAND1
ATN1
RWDD1
TMEM14C
TPD52L1
NCOA7
ULBP1
MCM3
BACH2
MED23
CRYBG1
TFEB
BICRAL
PTK7
MSH3
LMNB1
SUB1
ARB2A
PDE4D
SMAD5
PDCD10
COMMD2
PLCH1
ACVR1
NDUFS7
POLE4
GLS
IGFBP5
DLX2
ORC4
DNAJC6
RO60
UCHL5
ZBTB17
MRPS15
LGALS8
SSX2IP
RBBP5
MAN1C1
ARID1A
KMT2A
ATF6
KLF7
HMGN3
AKAP7
TGIF2
HEATR1
PTPA
FBXW2
GALNT12
AVPI1
HOXB8
NUP43
ACAT2
EPC1
ELF1
ETF1
SOCS2
AKAP1
PSPC1
ADGRB2
FLT3
FYTTD1
ANXA11
SMU1
CALD1
IFT81
CDKN2C
USP22
TRERF1
AARS2
TBCC
FBXL9P
PHAF1
EML2
MKKS
IGFLR1
CAPNS1
PRRG2
PRR12
IFI6
SIX1
OMG
PPCS
FBXL16
MACF1
EMC4
FOXP2
MKLN1
MTUS1
REEP5
ARHGEF6
GTPBP3
MRPL34
HIP1R
CASZ1
ZNF428
F12
RFTN1
RPL27
PRKAB2
CHSY1
FBXW9
LRRC41
CCT6B
VPS13B
REEP2
PPP1R3D
AP3B1
ZBED3
PEMT
DSTYK
TMCC2
CSNK1G2
ZFC3H1
SARAF
DGLUCY
ELP3
LDHA
RBM17
YARS1
ERCC5
NREP
AGTPBP1
BICDL1
PHF21A
MDM2
COG2
WNT10A
USP44
SPRY2
EPRS1
TMOD1
TSTD2
NCBP1
SPAG8
PIM1
TFAP2A
LRRC1
MDC1
RNF144B
C6orf52
FCHSD2
RAB30
YAP1
MAP2K5
LRRC49
SEMA6D
GCHFR
IFI44L
ARHGAP29
PLCE1
ASCC1
PARP16
SEMA7A
HERC5
HNRNPD
GSTCD
INTS12
MAPK8IP3
YARS2
FGD4
SINHCAF
VAMP1
LRIG3
INHBE
DUSP6
FAM222A
FOXN4
RHOF
BAHD1
IGF1R
USP3
CCDC33
MARVELD3
NLRC5
KATNB1
MAP1LC3B
G6PC3
CLTC
GNAL
RPTOR
CBX4
MAPK4
SLC39A3
GEMIN7
NOSIP
RERE
CFAP74
KIAA0319L
LMO4
MTF2
ANXA9
GABPB2
TTC13
CDC42BPA
C1orf35
TEX261
VGLL4
RBMS3
RUBCN
EIF2B5
PLAC8
SETD7
NDUFS6
SSBP2
MEGF10
RNF145
CYP39A1
SCML4
RNF217
RSPO3
ARHGAP18
TLK2
SLC16A2
OGT
RGS20
VLDLR
NFIB
ITPRIP
ZC3H12C
NCAM1
C11orf52
SLX4IP
CABLES2
TM7SF2
VPS51
ALDOA
TLCD3B
DOC2A
ARID5B
FREM2
ABCB9
UBC
ANK3
CSNK1G3
KCTD14
ACAD8
THYN1
CENPU
AMN1
BICD1
RABGAP1L
POC5
NMT2
MBNL1
CCNO
HNRNPU
SLC25A27
ADGRF4
PTPRD
CFDP1
ENPP3
DISP1
ENAH
TSEN2
CCDC144BP
ANKRD40
PIP4P2
FMN2
PPP2R2B
LRFN2
FBXO32
FBRS
LRP8
CACNA1D
DPYSL5
EYA3
DZIP1L
DYNC1I1
PAXBP1
STC1
RCAN1
ADIPOR1
ACE
ATP6V0D1
LYPD5
ZNF233
ABCG1
HSF2BP
RRP1B
RRP1
C19orf47
ZNF394
MAML1
GNG3
BEND5
ZYG11B
NFIA
EXTL2
ZNF281
KLHDC9
BPNT1
MRPL55
WDR26
H3-3A
SLC16A14
TMEM79
SERPINI1
