0
GCLC
AGK
MARK4
MYLIP
SYT7
MBTPS2
ZNF839
NR1H3
RTEL1-TNFRSF6B
EDC4
NOP16
TNPO3
BORCS8-MEF2B
RFXANK
HMG20B
STOML1
PKM
LRP6
MNT
TCF3
CPSF1
NLE1
SLC24A1
ANO8
VPS9D1
MKRN2
SIRT6
JMJD4
ZMPSTE24
NSFL1C
ANAPC5
ANKRD24
SEMA6A
SH2D3C
WASHC2A
MYO9B
CATSPERG
SNAP29
TOP3B
PCIF1
FBXO31
UBFD1
EARS2
BRF2
MTMR9
TLE6
PTOV1
CCNE1
TJP3
MRPL4
MEGF8
FAM83E
KCNN1
ATP4A
PTCD1
RBM28
TBC1D13
TRDMT1
CDK5RAP3
DRG2
SMARCD2
C17orf75
EFNB3
NAT9
TMEM104
MED23
INO80B
NDUFS7
HSPE1
SMG7
MRPS15
FAAH
ARID1A
SLC8A2
WDR11
KCNIP2
NUP43
ZNF205
KBTBD4
STX16
ZNF391
PRRG2
MAP2K2
HIVEP3
TTBK2
AJUBA
GTPBP3
COLGALT1
ACSBG2
FCHO1
CASZ1
HAUS8
NR1H2
LRRC4B
USPL1
CNDP2
ACP2
SPOCD1
USP30
AKIRIN2
ITGA7
BLOC1S1
CDK4
MRPL44
LMX1B
ARRB1
INTS14
CCNG2
GSTCD
INTS12
MAP1LC3B
GNAL
ZCCHC2
SLC39A3
GEMIN7
NOSIP
EIF2D
ADAM15
HAX1
SNAP47
HSPD1
ARMT1
ERLIN2
REXO4
FRA10AC1
NCAM1
PLCH2
VPS51
PRDM8
INO80C
ENPP3
CCDC144BP
ANKRD40
RMND1
DPY19L4
BRPF1
SEC13
PRXL2B
PAFAH2
TAGLN2
ZNF276
PINK1
CELF3
SLX9
ZER1
UBE2Q1
MFSD12
LZIC
C1orf74
EN2
MARCHF8
TSC1
GFI1B
SVOP
ALKBH3
COX11
STXBP4
ISLR2
TBC1D2B
SMG8
KMT2D
YIF1B
KCTD5
KCNJ4
STAT3
STX18
CPT1C
GABARAP
XKR6
ZNF581
RPS7
TEFM
NMNAT1
B4GAT1
KCTD13
FBXW8
FAM131A
ZNF408
ARHGAP1
BANF1
EIF1AD
AURKAIP1
CCDC57
PXMP2
POLE
DMAP1
PUF60
TRNAU1AP
SMG1P3
IBA57
LINC01547
ADAP2
ZBTB37
BRWD1
UBE2H
TLR5
EXD3
SRSF10
NOXA1
HMGB1
ARHGEF12
METTL9
STMN3
UCKL1
VTRNA1-1
EXOC3L4
JPT2
SELENOH
NDUFS3
TMEM242
LINC02593
EPB41L4A-AS1
LMX1B-DT
LINC00431
WDR11-DT
RASA4CP
TPI1P2
SCAND3
SMG7-AS1
SNHG7
LINC01237
GAS5
BRD3OS
LINC00957
FAM21EP
SNORA13
RNU7-27P
ATP5MF
PISD
PI4KA
TTC4
UBE2H-DT
ZBED9-AS1
ENSG00000247416
STX18-AS1
KCTD13-DT
ATP5MF-PTCD1
BORCS8
STX16-NPEPL1
B4GAT1-DT
BRWD1-AS2
RTEL1
AJUBA-DT
ENSG00000259881
ZMPSTE24-DT
AGK-DT
GFY
ZNF213-AS1
SUZ12P1
NCOA4
LINC01775
PTOV1-AS1
EGLN2
HSPE1-MOB4
TMEM242-DT
NBPF19
INO80B-WBP1
