0
ANKIB1
KRIT1
IFRD1
CSDE1
ERCC1
CCDC28A
USE1
TNPO3
CNOT4
EHD4
PPP1R13L
ETFB
WDR83OS
PRPF31
TFPT
MRPL27
PFDN1
BCAS2
POLR1G
PLBD1
WDR83
CHCHD5
TNFSF9
ZNF384
ZNF484
EMC4
ERAL1
TSPAN31
RNASEL
C2orf49
HINT2
KATNB1
PSMA5
PPOX
PRCC
HDGF
HAX1
TMEM209
TSEN2
EME1
GALK2
NEK8
TLCD1
CEP44
COPS2
RPL27A
HSPA4
KBTBD2
ZNF581
MUS81
CFL1
FAM222B
ZWILCH
RPL4
SNAPC5
UBE2N
RNF186
ZNF441
TEAD4
SCAMP5
ZNF358
RN7SKP134
SNORA3A
ZNF580
HCG15
TPI1P2
RNU7-27P
PLA2G4E-AS1
EEF1G
NDUFAF4P1
C2orf49-DT
CCDC28A-AS1
