0
MPND
ATP2C1
GRAMD1B
BIRC3
ARID4A
HAGH
TBC1D1
MRPL22
GNAS
RGS1
CD209
TLL2
CEP128
FNDC3A
IL21R
ARMC1
TRMT1
BABAM1
ATP5F1B
MCM3
CYTIP
DAD1
H3-3B
TRAFD1
LCP1
ATP6V1G1
ARMH4
KATNB1
ILF2
POLR3A
ZNF19
H2BC5
PAXBP1
CPAMD8
NLRP4
DNAJB4
KLHDC9
DUSP19
WDCP
LYSMD1
SCNM1
FCRL4
SYTL3
BTRC
GOLM2
RAB4B
STIP1
VXN
CDK1
RAB4B-EGLN2
CCR9
STAP2
PER1
FAHD1
TMEM277P
H2BC13
UBALD2
FAM230G
H2AC13
H2AC7
H4C3
HYLS1
MTCO3P12
C21orf62-AS1
SNORD59A
PAXIP1-AS2
H2BC16P
U3
LINC02909
H2BC15
H2AC5P
HLA-DMB
ENSG00000255476
PSMA3-AS1
LINC03034
LINC02977
TAT-AS1
RHEX
H2BC14
H2AC15
H2AC14
H2BC3
H2AC16
H2BC7
