0
SEMA3F
ABCB5
PRSS22
ITGA3
IFRD1
RHBDF1
MED24
RHOBTB2
FAM76A
HIVEP2
APBA3
ERCC1
EXTL3
CAPN1
CLCA4
ATP2C1
WWTR1
AGPS
PHLDB1
ZNF839
DERA
EHD2
HSD17B6
PRKCH
LRRC7
GABARAPL2
NSMAF
CUL3
ADAM28
LIMA1
HOMER3
HEBP2
MCF2L2
LAMA3
HHAT
TBC1D22A
KCNH2
ZNF280C
MTA3
CROCC
YBX3
SPAG4
GPC1
SBNO2
ZNF76
PPP2R5A
ZFAT
PKM
ACSL4
BCL3
SLC44A1
NDST1
ACTN1
PALS1
XRCC1
PTGS2
CLASP1
CDHR2
SLC12A1
ZNF638
PLD1
SLC46A1
TRAF4
MBNL3
EPB41L2
ATP8B1
FAM135A
ITGB5
KAT6A
RPS5
FAT1
CD82
MYNN
MAP3K4
IGSF9
USP40
EPDR1
ZFAND6
RFX2
TMEM40
DYNLL1
PLEKHG2
TXNL1
RFFL
UNC13D
COMT
LRRFIP2
HIVEP1
ZNF184
NRP1
PALMD
TRMT2A
RANBP1
LRP5L
TRIOBP
POLDIP3
ASCC2
MYH9
DAAM1
TRIP11
NFKBIA
ZMYND8
RNF24
NDUFAF5
TRIB3
HM13
MANBAL
SMAD7
RBBP8
TBL1X
STAG2
ELF4
RAB40AL
PGK1
GABRE
DHODH
VAC14
MPG
COTL1
USP31
HMOX2
PPP1R37
DOT1L
CCNE1
ICAM4
SPMAP2
HBP1
LFNG
VIPR2
CPVL
RPA3
NRF1
COA1
SPIN1
TLE4
HPS1
DNMBP
CDH23
LZTS2
TASOR2
RAPGEFL1
RNF43
ENO3
SMARCD2
ABCC3
LAMTOR3
PPARGC1A
EHD1
UNC93B1
PDHX
SLC35F2
SOX6
PITPNM1
CORO1C
LTA4H
WNT5B
SCNN1A
NCOA7
SRSF3
CD83
MDFI
TFEB
TTK
PCCB
COL7A1
FRMD4B
NDUFS7
USP34
PDCL3
STK25
SLC1A4
THADA
C2orf42
TIA1
NFE2L2
TCEANC2
