0
CLASP1
PRMT5
PPP6R3
PARP2
LRP3
SHF
PHLDA1
TRIM41
SLC27A4
GSTA4
HMGN4
RNVU1-21
RPS29
ANG
SCAND3
LINC01719
PRMT5-DT
PHLDA1-DT
RNASE4
LINC02136
ENSG00000271440
MIR3120
MIR5087
