0
SCYL3
RPAP3
CCDC124
FUZ
PTBP1
LTF
CLK1
PNPLA6
ARHGEF5
SZRD1
KCNH2
SFSWAP
SPHK2
POLR1A
UFD1
FGF10
DAZAP1
CHFR
MAP3K13
KCNQ2
RAB7A
ARHGEF1
PSMC5
GNAS
TFAP4
CDC45
CRAT
FBXL19
CABIN1
CARD10
HMOX1
ARSA
PSMB5
PCIF1
NDRG3
TM9SF4
FBXO31
USP31
VPS35L
SNX16
ECH1
TBC1D17
MED25
YJU2
HNRNPUL1
NOP53
CARD8
ZNF175
GCDH
ATP13A1
COBL
EXOSC3
ATE1
CASC3
FTSJ3
YWHAE
NSD2
EIF4G2
BCL7A
NR3C1
TXNDC15
CPEB4
PFKFB4
BCL9
DARS2
DYNC2I2
PTPA
KCNIP2
ARAP3
CENPL
FAM117A
B9D2
INHA
OBSL1
FOXA2
NRSN2
MKKS
KIRREL2
ZNF484
KNSTRN
PRKCSH
EXOSC2
LRRC41
ATP8A2
TMCC2
HSPBP1
IPO8
TACO1
KAT7
CCDC115
IMP4
TOR1A
CDK5RAP2
ZFP37
FCHSD2
KNL1
PREPL
MAP1LC3B
SPACA3
TPGS1
FEM1A
PSMB6
RPS11
RPL13A
ZNF614
CCN1
STRIP1
CAMKMT
FBXO38
ZNF300
ZNF41
ZMYM3
SLX4IP
C2orf50
SRFBP1
DISP1
CCDC174
CXXC1
SLC7A7
PRR14
CACNA1D
DEDD
TOMM40L
SPTBN4
BRSK1
NAPEPLD
PRPSAP1
ZNF577
LEMD2
KLHDC9
POGLUT1
SLMAP
KIAA1143
KIF15
RICTOR
CAMLG
NKX6-3
GHITM
GFI1B
METTL3
ACSM1
STAT6
TSC22D4
RRM1
TUBA1A
TUBA1C
BSCL2
ATG4B
XPO6
CRADD
ZNF764
ZNF747
SLC16A5
TMED10
ZNF524
SHLD1
GAP43
DPAGT1
C2CD2L
HCFC1
KLHL6
MRPL52
OXSR1
UQCRH
SH3BP5L
ZNF613
TMEM39A
TCP11L1
THAP4
TMEM187
FARSA
GCC1
CDC42EP4
FIZ1
TRMT12
TBL3
PTP4A2
PLA2G6
NELFA
LRRC37B
MORF4L1
RNF220
ANAPC7
LINC01560
ZNF585A
ZNF785
ZNF615
ZNF81
ODAD3
ZNF649
KRTAP4-5
C1orf174
CCDC167
TGM2
DAXX
NCR3
RACK1
AKT1S1
HACD2
LCNL1
RPS19P1
PEX12P1
NRSN2-AS1
ATE1OSP
BCAN-AS2
ZNF747-DT
ZBED5
CHFR-DT
MYLK-AS1
ENSG00000246308
FBXO38-DT
ZBED5-AS1
FGF10-AS1
EPIST
RNU6-419P
ZNF432
ZNF350
DIO3OS
MIR4314
MIR4456
MIR3124
SNORD95
ZNF649-AS1
RIMBP3B
RIMBP3
